ordering,segment,rank_in_segment,customer,is_ssi_customer,sites_total,total_gas_mw,sites_confirmed,sites_likely,sites_exposed,mw_at_risk,bpri_weighted,recoverable_usd,worst_site,states,bas,cems_backed_sites,share_at_risk,rank_recoverable,rank_share_at_risk,share_rank_note
by_recoverable_usd,prospect (cold outreach),1394,Co-Gen II,False,1,0.0,0,0,0,0.0,50.0,0.0,Co-Gen II LLC,OR,PACW,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1395,Clevelandcliffs Warren,False,1,13.0,0,0,0,0.0,62.113864942528735,0.0,Clevelandcliffs Warren,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1396,Cleveland Cliffs Inc,False,2,127.0,0,0,0,0.0,59.03318897691203,0.0,Indiana Harbor West,"IN, MN",MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1397,Cleveland Cliffs,False,1,102.0,0,0,0,0.0,57.06621796053845,0.0,Cleveland Works,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1398,Cleco Corporate Holdings,False,4,1313.5,0,0,1,0.0,49.42931483782611,0.0,Teche,LA,MISO,3,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1399,Clearwater Paper Corporation - Augusta,False,1,39.0,0,0,0,0.0,50.45894396551724,0.0,Clearwater Paper Corporation - Augusta,GA,SOCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1400,Clearwater Paper Corporation,False,2,0.0,0,0,0,0.0,50.0,0.0,Clearwater Paper IPP Lewiston,"AR, ID","AVA, MISO",0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1401,ClearGen LLC,False,2,3.2,0,0,0,0.0,43.10897818971158,0.0,"CG PS Portfolio 1, LLC","CA, GA","CISO, SOCO",0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1402,Clean Water Services,False,1,1.6,0,0,0,0.0,52.18582887700535,0.0,Durham AWTF,OR,PGE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1403,City of West Point - (NE),False,1,4.4,0,0,1,0.0,71.29979079141661,0.0,West Point Municipal,NE,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
